Function,TotalNumber,N,ExecutionTime
Main,1000,970,0.002362
Main,1000,980,0.002337
Main,1000,990,0.002337
Main,1000,1000,0.002258
EC2,1100,10,0.001083
EC2,1100,20,0.001494
EC2,1100,30,0.001995
EC2,1100,40,0.002608
EC2,1100,50,0.003275
EC2,1100,60,0.004004
EC2,1100,70,0.004638
EC2,1100,80,0.005430
EC2,1100,90,0.006250
EC2,1100,100,0.007129
EC2,1100,110,0.008042
EC2,1100,120,0.009016
EC2,1100,130,0.010005
EC2,1100,140,0.011194
EC2,1100,150,0.012179
EC2,1100,160,0.013280
EC2,1100,170,0.014463
EC2,1100,180,0.015683
EC2,1100,190,0.016890
EC2,1100,200,0.018175
EC2,1100,210,0.019417
EC2,1100,220,0.020642
EC2,1100,230,0.021940
EC2,1100,240,0.023253
EC2,1100,250,0.024604
EC2,1100,260,0.025991
EC2,1100,270,0.027314
EC2,1100,280,0.028668
EC2,1100,290,0.030073
EC2,1100,300,0.031429
EC2,1100,310,0.032797
EC2,1100,320,0.034212
EC2,1100,330,0.035548
EC2,1100,340,0.036926
EC2,1100,350,0.038341
EC2,1100,360,0.039757
EC2,1100,370,0.041210
EC2,1100,380,0.042606
EC2,1100,390,0.044018
EC2,1100,400,0.045426
EC2,1100,410,0.046743
EC2,1100,420,0.048170
EC2,1100,430,0.049476
EC2,1100,440,0.050940
EC2,1100,450,0.052794
EC2,1100,460,0.053748
EC2,1100,470,0.055175
EC2,1100,480,0.056529
EC2,1100,490,0.057897
EC2,1100,500,0.059322
EC2,1100,510,0.060762
EC2,1100,520,0.062138
EC2,1100,530,0.063499
EC2,1100,540,0.064907
EC2,1100,550,0.066244
EC2,1100,560,0.067618
EC2,1100,570,0.069018
EC2,1100,580,0.070326
EC2,1100,590,0.072090
EC2,1100,600,0.072941
EC2,1100,610,0.074176
EC2,1100,620,0.075406
EC2,1100,630,0.076622
EC2,1100,640,0.077795
EC2,1100,650,0.079048
EC2,1100,660,0.080175
EC2,1100,670,0.081341
EC2,1100,680,0.082475
EC2,1100,690,0.083577
EC2,1100,700,0.084776
EC2,1100,710,0.086403
EC2,1100,720,0.087170
EC2,1100,730,0.088115
EC2,1100,740,0.089229
EC2,1100,750,0.090196
EC2,1100,760,0.091128
EC2,1100,770,0.092040
EC2,1100,780,0.093044
EC2,1100,790,0.094000
EC2,1100,800,0.094937
EC2,1100,810,0.095806
EC2,1100,820,0.096600
EC2,1100,830,0.097432
EC2,1100,840,0.098227
EC2,1100,850,0.099008
EC2,1100,860,0.099772
EC2,1100,870,0.100537
EC2,1100,880,0.101160
EC2,1100,890,0.101932
EC2,1100,900,0.102605
EC2,1100,910,0.103199
EC2,1100,920,0.103784
EC2,1100,930,0.104497
EC2,1100,940,0.105073
EC2,1100,950,0.105508
EC2,1100,960,0.106471
EC2,1100,970,0.106450
EC2,1100,980,0.106900
EC2,1100,990,0.107241
EC2,1100,1000,0.107672
Main,1100,10,0.002580
Main,1100,20,0.002669
Main,1100,30,0.002682
Main,1100,40,0.002741
Main,1100,50,0.002728
Main,1100,60,0.002752
Main,1100,70,0.002781
Main,1100,80,0.002796
Main,1100,90,0.002843
Main,1100,100,0.002823
Main,1100,110,0.002888
Main,1100,120,0.002915
Main,1100,130,0.002902
Main,1100,140,0.002929
Main,1100,150,0.002907
Main,1100,160,0.002902
Main,1100,170,0.002942
Main,1100,180,0.002951
Main,1100,190,0.003000
Main,1100,200,0.002973
Main,1100,210,0.002984
Main,1100,220,0.002990
Main,1100,230,0.002999
Main,1100,240,0.002999
Main,1100,250,0.003051
Main,1100,260,0.003052
Main,1100,270,0.003065
Main,1100,280,0.003050
Main,1100,290,0.003104
Main,1100,300,0.003112
Main,1100,310,0.003143
Main,1100,320,0.003142
Main,1100,330,0.003175
Main,1100,340,0.003215
Main,1100,350,0.003220
Main,1100,360,0.003241
Main,1100,370,0.003258
Main,1100,380,0.003273
Main,1100,390,0.003268
Main,1100,400,0.003297
Main,1100,410,0.003321
Main,1100,420,0.003412
Main,1100,430,0.003347
Main,1100,440,0.003378
Main,1100,450,0.003353
Main,1100,460,0.003372
Main,1100,470,0.003438
Main,1100,480,0.003394
Main,1100,490,0.003378
Main,1100,500,0.003403
Main,1100,510,0.003405
Main,1100,520,0.003458
Main,1100,530,0.003461
Main,1100,540,0.003455
Main,1100,550,0.003466
Main,1100,560,0.003499
Main,1100,570,0.003498
Main,1100,580,0.003512
Main,1100,590,0.003497
Main,1100,600,0.003502
Main,1100,610,0.003517
Main,1100,620,0.003539
Main,1100,630,0.003524
Main,1100,640,0.003582
Main,1100,650,0.003510
Main,1100,660,0.003547
Main,1100,670,0.003554
Main,1100,680,0.003555
Main,1100,690,0.003575
Main,1100,700,0.003555
Main,1100,710,0.003540
Main,1100,720,0.003575
Main,1100,730,0.003529
Main,1100,740,0.003536
Main,1100,750,0.003561
Main,1100,760,0.003571
Main,1100,770,0.003551
Main,1100,780,0.003555
Main,1100,790,0.003577
Main,1100,800,0.003584
Main,1100,810,0.003557
Main,1100,820,0.003535
Main,1100,830,0.003563
Main,1100,840,0.003509
Main,1100,850,0.003557
Main,1100,860,0.003529
Main,1100,870,0.003526
Main,1100,880,0.003509
Main,1100,890,0.003530
Main,1100,900,0.003476
Main,1100,910,0.003474
Main,1100,920,0.003445
Main,1100,930,0.003415
Main,1100,940,0.003432
Main,1100,950,0.003456
Main,1100,960,0.003409
Main,1100,970,0.003402
Main,1100,980,0.003380
Main,1100,990,0.003341
Main,1100,1000,0.003326
EC2,1200,10,0.001240
EC2,1200,20,0.001679
EC2,1200,30,0.002246
EC2,1200,40,0.002898
EC2,1200,50,0.003676
EC2,1200,60,0.004479
EC2,1200,70,0.005149
EC2,1200,80,0.006028
EC2,1200,90,0.006980
EC2,1200,100,0.007963
EC2,1200,110,0.009030
EC2,1200,120,0.010100
EC2,1200,130,0.011220
EC2,1200,140,0.012428
EC2,1200,150,0.013666
EC2,1200,160,0.014952
EC2,1200,170,0.016253
EC2,1200,180,0.017583
EC2,1200,190,0.018895
EC2,1200,200,0.020280
EC2,1200,210,0.021690
EC2,1200,220,0.023119
EC2,1200,230,0.024577
EC2,1200,240,0.026023
EC2,1200,250,0.027490
EC2,1200,260,0.028914
EC2,1200,270,0.030389
EC2,1200,280,0.031887
EC2,1200,290,0.033442
EC2,1200,300,0.034987
EC2,1200,310,0.036562
EC2,1200,320,0.038122
EC2,1200,330,0.039845
EC2,1200,340,0.041343
EC2,1200,350,0.043055
EC2,1200,360,0.044732
EC2,1200,370,0.046424
EC2,1200,380,0.048088
EC2,1200,390,0.049765
EC2,1200,400,0.051460
EC2,1200,410,0.053207
EC2,1200,420,0.054847
EC2,1200,430,0.057027
EC2,1200,440,0.058388
EC2,1200,450,0.060040
EC2,1200,460,0.061753
EC2,1200,470,0.063409
EC2,1200,480,0.065125
EC2,1200,490,0.066877
EC2,1200,500,0.068455
EC2,1200,510,0.070194
EC2,1200,520,0.071835
EC2,1200,530,0.073486
EC2,1200,540,0.075095
EC2,1200,550,0.076741
EC2,1200,560,0.078706
EC2,1200,570,0.079822
EC2,1200,580,0.081390
EC2,1200,590,0.083032
EC2,1200,600,0.084674
EC2,1200,610,0.086220
EC2,1200,620,0.087770
EC2,1200,630,0.089284
EC2,1200,640,0.090904
EC2,1200,650,0.092295
EC2,1200,660,0.093776
EC2,1200,670,0.095914
EC2,1200,680,0.096778
EC2,1200,690,0.098161
EC2,1200,700,0.099597
EC2,1200,710,0.100960
EC2,1200,720,0.102250
EC2,1200,730,0.103612
EC2,1200,740,0.104964
EC2,1200,750,0.106365
EC2,1200,760,0.108252
EC2,1200,770,0.108919
EC2,1200,780,0.110164
EC2,1200,790,0.111473
EC2,1200,800,0.112675
EC2,1200,810,0.114641
EC2,1200,820,0.115102
EC2,1200,830,0.116270
EC2,1200,840,0.117995
EC2,1200,850,0.118545
EC2,1200,860,0.119672
EC2,1200,870,0.120725
EC2,1200,880,0.121810
EC2,1200,890,0.122877
EC2,1200,900,0.123863
EC2,1200,910,0.124889
EC2,1200,920,0.126974
EC2,1200,930,0.126869
EC2,1200,940,0.127703
EC2,1200,950,0.128572
EC2,1200,960,0.129324
EC2,1200,970,0.130168
EC2,1200,980,0.131018
EC2,1200,990,0.132180
EC2,1200,1000,0.132569
Main,1200,10,0.003474
Main,1200,20,0.003443
Main,1200,30,0.003467
Main,1200,40,0.003579
Main,1200,50,0.003551
Main,1200,60,0.003579
Main,1200,70,0.003645
Main,1200,80,0.003630
Main,1200,90,0.003632
Main,1200,100,0.003642
Main,1200,110,0.003688
Main,1200,120,0.003694
Main,1200,130,0.003746
Main,1200,140,0.003747
Main,1200,150,0.003781
Main,1200,160,0.003792
Main,1200,170,0.003825
Main,1200,180,0.003851
Main,1200,190,0.003864
Main,1200,200,0.003885
Main,1200,210,0.003906
Main,1200,220,0.003915
Main,1200,230,0.003926
Main,1200,240,0.003944
Main,1200,250,0.003969
Main,1200,260,0.003956
Main,1200,270,0.003979
Main,1200,280,0.004007
Main,1200,290,0.004012
Main,1200,300,0.004013
Main,1200,310,0.004053
Main,1200,320,0.004064
Main,1200,330,0.004057
Main,1200,340,0.004098
Main,1200,350,0.004114
Main,1200,360,0.004130
Main,1200,370,0.004153
Main,1200,380,0.004167
Main,1200,390,0.004171
Main,1200,400,0.004179
Main,1200,410,0.004180
Main,1200,420,0.004206
Main,1200,430,0.004177
Main,1200,440,0.004190
Main,1200,450,0.004174
Main,1200,460,0.004199
Main,1200,470,0.004219
Main,1200,480,0.004297
Main,1200,490,0.004247
Main,1200,500,0.004222
Main,1200,510,0.004211
Main,1200,520,0.004256
Main,1200,530,0.004230
Main,1200,540,0.004215
Main,1200,550,0.004214
Main,1200,560,0.004225
Main,1200,570,0.004227
Main,1200,580,0.005197
Main,1200,590,0.004242
Main,1200,600,0.004211
Main,1200,610,0.004251
Main,1200,620,0.004244
Main,1200,630,0.004224
Main,1200,640,0.004237
Main,1200,650,0.004224
Main,1200,660,0.004236
Main,1200,670,0.004232
Main,1200,680,0.004212
Main,1200,690,0.004227
Main,1200,700,0.004239
Main,1200,710,0.004199
Main,1200,720,0.004207
Main,1200,730,0.004188
Main,1200,740,0.004200
Main,1200,750,0.004200
Main,1200,760,0.004159
Main,1200,770,0.004144
Main,1200,780,0.004149
Main,1200,790,0.004178
Main,1200,800,0.004161
Main,1200,810,0.004146
Main,1200,820,0.004139
Main,1200,830,0.004133
Main,1200,840,0.004117
Main,1200,850,0.004109
Main,1200,860,0.004067
Main,1200,870,0.004081
Main,1200,880,0.004061
Main,1200,890,0.004025
Main,1200,900,0.004040
Main,1200,910,0.004036
Main,1200,920,0.004027
Main,1200,930,0.004002
Main,1200,940,0.004013
Main,1200,950,0.003969
Main,1200,960,0.003979
Main,1200,970,0.003925
Main,1200,980,0.003902
Main,1200,990,0.003908
Main,1200,1000,0.003882
EC2,1300,10,0.001385
EC2,1300,20,0.001898
EC2,1300,30,0.002503
EC2,1300,40,0.003251
EC2,1300,50,0.004104
EC2,1300,60,0.005002
EC2,1300,70,0.005731
EC2,1300,80,0.006724
EC2,1300,90,0.007805
EC2,1300,100,0.008922
EC2,1300,110,0.010102
EC2,1300,120,0.011345
EC2,1300,130,0.012595
EC2,1300,140,0.013897
EC2,1300,150,0.015300
EC2,1300,160,0.016724
EC2,1300,170,0.018233
EC2,1300,180,0.019720
EC2,1300,190,0.021284
EC2,1300,200,0.022737
EC2,1300,210,0.024366
EC2,1300,220,0.025972
EC2,1300,230,0.028271
EC2,1300,240,0.029331
EC2,1300,250,0.030969
EC2,1300,260,0.032705
EC2,1300,270,0.034451
EC2,1300,280,0.036177
EC2,1300,290,0.037916
EC2,1300,300,0.039693
EC2,1300,310,0.041526
EC2,1300,320,0.043347
EC2,1300,330,0.045287
EC2,1300,340,0.047174
EC2,1300,350,0.049069
EC2,1300,360,0.051047
EC2,1300,370,0.053017
EC2,1300,380,0.054910
EC2,1300,390,0.056866
EC2,1300,400,0.058780
EC2,1300,410,0.060721
EC2,1300,420,0.062679
EC2,1300,430,0.064667
EC2,1300,440,0.066599
EC2,1300,450,0.068636
EC2,1300,460,0.070589
EC2,1300,470,0.072571
EC2,1300,480,0.074529
EC2,1300,490,0.076459
EC2,1300,500,0.078487
EC2,1300,510,0.080470
EC2,1300,520,0.082509
EC2,1300,530,0.084468
EC2,1300,540,0.086495
EC2,1300,550,0.088392
EC2,1300,560,0.090298
EC2,1300,570,0.092298
EC2,1300,580,0.094148
EC2,1300,590,0.096116
EC2,1300,600,0.097976
EC2,1300,610,0.099879
EC2,1300,620,0.108338
EC2,1300,630,0.151342
EC2,1300,640,0.106313
EC2,1300,650,0.107690
EC2,1300,660,0.109553
EC2,1300,670,0.111362
EC2,1300,680,0.113295
EC2,1300,690,0.115077
EC2,1300,700,0.117022
EC2,1300,710,0.118853
EC2,1300,720,0.121239
EC2,1300,730,0.122310
EC2,1300,740,0.124136
EC2,1300,750,0.125971
EC2,1300,760,0.127733
EC2,1300,770,0.129517
EC2,1300,780,0.131336
EC2,1300,790,0.133586
EC2,1300,800,0.134597
EC2,1300,810,0.136205
EC2,1300,820,0.137786
EC2,1300,830,0.139329
EC2,1300,840,0.140851
EC2,1300,850,0.142442
EC2,1300,860,0.144370
EC2,1300,870,0.145366
EC2,1300,880,0.146880
EC2,1300,890,0.148316
EC2,1300,900,0.149706
EC2,1300,910,0.151177
EC2,1300,920,0.153088
EC2,1300,930,0.153945
EC2,1300,940,0.155325
EC2,1300,950,0.156479
EC2,1300,960,0.157725
EC2,1300,970,0.158783
EC2,1300,980,0.160379
EC2,1300,990,0.161040
EC2,1300,1000,0.162208
Main,1300,10,0.003745
Main,1300,20,0.003768
Main,1300,30,0.003811
Main,1300,40,0.003868
Main,1300,50,0.003916
Main,1300,60,0.003924
Main,1300,70,0.003987
Main,1300,80,0.003967
Main,1300,90,0.004012
Main,1300,100,0.004041
Main,1300,110,0.004084
Main,1300,120,0.004116
Main,1300,130,0.004142
Main,1300,140,0.004170
Main,1300,150,0.004187
Main,1300,160,0.004207
Main,1300,170,0.004190
Main,1300,180,0.004218
Main,1300,190,0.004254
Main,1300,200,0.004274
Main,1300,210,0.004291
Main,1300,220,0.004327
Main,1300,230,0.004348
Main,1300,240,0.004377
Main,1300,250,0.004447
Main,1300,260,0.004435
Main,1300,270,0.004439
Main,1300,280,0.004479
Main,1300,290,0.004538
Main,1300,300,0.004650
Main,1300,310,0.004537
Main,1300,320,0.004540
Main,1300,330,0.004520
Main,1300,340,0.004547
Main,1300,350,0.004570
Main,1300,360,0.004610
Main,1300,370,0.004633
Main,1300,380,0.004634
Main,1300,390,0.004683
Main,1300,400,0.004661
Main,1300,410,0.004705
Main,1300,420,0.004669
Main,1300,430,0.004707
Main,1300,440,0.004711
Main,1300,450,0.004706
Main,1300,460,0.004728
Main,1300,470,0.004712
Main,1300,480,0.004704
Main,1300,490,0.004731
Main,1300,500,0.004739
Main,1300,510,0.004754
Main,1300,520,0.004748
Main,1300,530,0.004773
Main,1300,540,0.004750
Main,1300,550,0.004774
Main,1300,560,0.004777
Main,1300,570,0.004826
Main,1300,580,0.004799
Main,1300,590,0.004807
Main,1300,600,0.004834
Main,1300,610,0.004823
Main,1300,620,0.004807
Main,1300,630,0.004811
Main,1300,640,0.004851
Main,1300,650,0.004932
Main,1300,660,0.004835
Main,1300,670,0.004862
Main,1300,680,0.004811
Main,1300,690,0.004815
Main,1300,700,0.004832
Main,1300,710,0.004860
Main,1300,720,0.004836
Main,1300,730,0.004831
Main,1300,740,0.004838
Main,1300,750,0.004841
Main,1300,760,0.004852
Main,1300,770,0.004852
Main,1300,780,0.004849
Main,1300,790,0.004841
Main,1300,800,0.004846
Main,1300,810,0.004832
Main,1300,820,0.004870
Main,1300,830,0.004878
Main,1300,840,0.004846
Main,1300,850,0.004854
Main,1300,860,0.004855
Main,1300,870,0.004876
Main,1300,880,0.004884
Main,1300,890,0.004862
Main,1300,900,0.004884
Main,1300,910,0.004877
Main,1300,920,0.004860
Main,1300,930,0.004857
Main,1300,940,0.004884
Main,1300,950,0.004859
Main,1300,960,0.004863
Main,1300,970,0.004891
Main,1300,980,0.004909
Main,1300,990,0.004876
Main,1300,1000,0.004879
EC2,1400,10,0.001547
EC2,1400,20,0.002095
EC2,1400,30,0.002763
EC2,1400,40,0.004465
EC2,1400,50,0.004542
EC2,1400,60,0.005550
EC2,1400,70,0.006406
EC2,1400,80,0.007510
EC2,1400,90,0.008690
EC2,1400,100,0.009939
EC2,1400,110,0.011285
EC2,1400,120,0.012614
EC2,1400,130,0.014066
EC2,1400,140,0.015610
EC2,1400,150,0.017175
EC2,1400,160,0.018815
EC2,1400,170,0.020475
EC2,1400,180,0.022207
EC2,1400,190,0.023962
EC2,1400,200,0.025717
EC2,1400,210,0.027600
EC2,1400,220,0.029445
EC2,1400,230,0.031429
EC2,1400,240,0.033431
EC2,1400,250,0.035319
EC2,1400,260,0.037328
EC2,1400,270,0.039328
EC2,1400,280,0.041399
EC2,1400,290,0.043455
EC2,1400,300,0.045515
EC2,1400,310,0.047592
EC2,1400,320,0.049737
EC2,1400,330,0.052022
EC2,1400,340,0.054136
EC2,1400,350,0.057001
EC2,1400,360,0.058506
EC2,1400,370,0.060758
EC2,1400,380,0.062982
EC2,1400,390,0.065214
EC2,1400,400,0.067469
EC2,1400,410,0.069712
EC2,1400,420,0.071915
EC2,1400,430,0.074159
EC2,1400,440,0.076365
EC2,1400,450,0.078580
EC2,1400,460,0.080848
EC2,1400,470,0.083100
EC2,1400,480,0.086023
EC2,1400,490,0.087782
EC2,1400,500,0.090336
EC2,1400,510,0.092314
EC2,1400,520,0.094610
EC2,1400,530,0.096932
EC2,1400,540,0.099236
EC2,1400,550,0.101537
EC2,1400,560,0.103853
EC2,1400,570,0.106140
EC2,1400,580,0.108373
EC2,1400,590,0.110742
EC2,1400,600,0.113020
EC2,1400,610,0.115228
EC2,1400,620,0.117447
EC2,1400,630,0.119711
EC2,1400,640,0.121920
EC2,1400,650,0.124223
EC2,1400,660,0.126371
EC2,1400,670,0.128529
EC2,1400,680,0.130713
EC2,1400,690,0.132810
EC2,1400,700,0.134911
EC2,1400,710,0.137039
EC2,1400,720,0.139137
EC2,1400,730,0.141324
EC2,1400,740,0.143428
EC2,1400,750,0.145457
EC2,1400,760,0.147554
EC2,1400,770,0.149618
EC2,1400,780,0.151809
EC2,1400,790,0.154007
EC2,1400,800,0.155705
EC2,1400,810,0.157648
EC2,1400,820,0.159467
EC2,1400,830,0.161284
EC2,1400,840,0.163222
EC2,1400,850,0.165094
EC2,1400,860,0.166704
EC2,1400,870,0.168637
EC2,1400,880,0.170528
EC2,1400,890,0.172204
EC2,1400,900,0.174412
EC2,1400,910,0.175703
EC2,1400,920,0.177422
EC2,1400,930,0.178976
EC2,1400,940,0.180643
EC2,1400,950,0.182371
EC2,1400,960,0.184177
EC2,1400,970,0.185575
EC2,1400,980,0.187623
EC2,1400,990,0.188798
EC2,1400,1000,0.190413
Main,1400,10,0.004500
Main,1400,20,0.004623
Main,1400,30,0.005567
Main,1400,40,0.004762
Main,1400,50,0.004789
Main,1400,60,0.004822
Main,1400,70,0.004856
Main,1400,80,0.004947
Main,1400,90,0.004898
Main,1400,100,0.004946
Main,1400,110,0.004961
Main,1400,120,0.005005
Main,1400,130,0.005030
Main,1400,140,0.005047
Main,1400,150,0.005087
Main,1400,160,0.005099
Main,1400,170,0.005102
Main,1400,180,0.005143
Main,1400,190,0.005215
Main,1400,200,0.005235
Main,1400,210,0.005233
Main,1400,220,0.005292
Main,1400,230,0.005323
Main,1400,240,0.005317
Main,1400,250,0.005369
Main,1400,260,0.005393
Main,1400,270,0.005391
Main,1400,280,0.005397
Main,1400,290,0.005430
Main,1400,300,0.005431
Main,1400,310,0.005444
Main,1400,320,0.005435
Main,1400,330,0.005442
Main,1400,340,0.005474
Main,1400,350,0.005485
Main,1400,360,0.005511
Main,1400,370,0.005496
Main,1400,380,0.005527
Main,1400,390,0.005548
Main,1400,400,0.005528
Main,1400,410,0.005568
Main,1400,420,0.005571
Main,1400,430,0.005602
Main,1400,440,0.005635
Main,1400,450,0.005634
Main,1400,460,0.005713
Main,1400,470,0.005650
Main,1400,480,0.005666
Main,1400,490,0.005674
Main,1400,500,0.005670
Main,1400,510,0.005708
Main,1400,520,0.005724
Main,1400,530,0.005701
Main,1400,540,0.005729
Main,1400,550,0.005651
Main,1400,560,0.005750
Main,1400,570,0.005656
Main,1400,580,0.005666
Main,1400,590,0.005658
Main,1400,600,0.005715
Main,1400,610,0.006542
Main,1400,620,0.005720
Main,1400,630,0.005688
Main,1400,640,0.005720
Main,1400,650,0.005690
Main,1400,660,0.005713
Main,1400,670,0.005740
Main,1400,680,0.005744
Main,1400,690,0.005742
Main,1400,700,0.005736
Main,1400,710,0.005739
Main,1400,720,0.005734
Main,1400,730,0.005770
Main,1400,740,0.005761
Main,1400,750,0.005746
Main,1400,760,0.005735
Main,1400,770,0.005732
Main,1400,780,0.005771
Main,1400,790,0.005746
Main,1400,800,0.005755
Main,1400,810,0.005744
Main,1400,820,0.005698
Main,1400,830,0.005752
Main,1400,840,0.005734
Main,1400,850,0.005739
Main,1400,860,0.005744
Main,1400,870,0.005681
Main,1400,880,0.005728
Main,1400,890,0.005737
Main,1400,900,0.005740
Main,1400,910,0.005675
Main,1400,920,0.005689
Main,1400,930,0.005706
Main,1400,940,0.005717
Main,1400,950,0.005694
Main,1400,960,0.005661
Main,1400,970,0.005694
Main,1400,980,0.005674
Main,1400,990,0.005673
Main,1400,1000,0.005610
EC2,1500,10,0.001703
EC2,1500,20,0.002295
EC2,1500,30,0.003061
EC2,1500,40,0.003951
EC2,1500,50,0.004948
EC2,1500,60,0.006062
EC2,1500,70,0.006962
EC2,1500,80,0.008182
EC2,1500,90,0.009517
EC2,1500,100,0.010827
EC2,1500,110,0.012275
EC2,1500,120,0.013832
EC2,1500,130,0.015329
EC2,1500,140,0.016925
EC2,1500,150,0.018605
EC2,1500,160,0.020383
EC2,1500,170,0.022215
EC2,1500,180,0.024791
EC2,1500,190,0.025979
EC2,1500,200,0.028002
EC2,1500,210,0.029995
EC2,1500,220,0.031995
EC2,1500,230,0.034027
EC2,1500,240,0.036091
EC2,1500,250,0.038144
EC2,1500,260,0.040290
EC2,1500,270,0.042418
EC2,1500,280,0.044711
EC2,1500,290,0.046970
EC2,1500,300,0.049216
EC2,1500,310,0.051512
EC2,1500,320,0.053862
EC2,1500,330,0.056196
EC2,1500,340,0.058566
EC2,1500,350,0.061118
EC2,1500,360,0.063489
EC2,1500,370,0.065858
EC2,1500,380,0.068946
EC2,1500,390,0.070807
EC2,1500,400,0.073217
EC2,1500,410,0.075676
EC2,1500,420,0.078173
EC2,1500,430,0.080793
EC2,1500,440,0.083422
EC2,1500,450,0.086091
EC2,1500,460,0.088699
EC2,1500,470,0.091401
EC2,1500,480,0.093927
EC2,1500,490,0.096906
EC2,1500,500,0.099233
EC2,1500,510,0.101836
EC2,1500,520,0.104580
EC2,1500,530,0.107241
EC2,1500,540,0.109913
EC2,1500,550,0.112493
EC2,1500,560,0.115162
EC2,1500,570,0.118238
EC2,1500,580,0.120632
EC2,1500,590,0.123062
EC2,1500,600,0.125779
EC2,1500,610,0.128444
EC2,1500,620,0.131028
EC2,1500,630,0.133658
EC2,1500,640,0.136399
EC2,1500,650,0.139564
EC2,1500,660,0.141582
EC2,1500,670,0.144227
EC2,1500,680,0.146659
EC2,1500,690,0.149163
EC2,1500,700,0.151919
EC2,1500,710,0.154742
EC2,1500,720,0.156881
EC2,1500,730,0.159457
EC2,1500,740,0.161961
EC2,1500,750,0.164558
EC2,1500,760,0.167067
EC2,1500,770,0.169720
EC2,1500,780,0.171784
EC2,1500,790,0.174278
EC2,1500,800,0.176488
EC2,1500,810,0.178903
EC2,1500,820,0.181570
EC2,1500,830,0.183375
EC2,1500,840,0.185605
EC2,1500,850,0.187860
EC2,1500,860,0.190168
EC2,1500,870,0.192560
EC2,1500,880,0.194379
EC2,1500,890,0.196476
EC2,1500,900,0.198608
EC2,1500,910,0.200936
EC2,1500,920,0.202930
EC2,1500,930,0.204691
EC2,1500,940,0.206693
EC2,1500,950,0.208627
EC2,1500,960,0.210835
EC2,1500,970,0.212765
EC2,1500,980,0.214691
EC2,1500,990,0.216689
EC2,1500,1000,0.218614
Main,1500,10,0.005253
Main,1500,20,0.005298
Main,1500,30,0.005360
Main,1500,40,0.005446
Main,1500,50,0.005414
Main,1500,60,0.005469
Main,1500,70,0.005499
Main,1500,80,0.005576
Main,1500,90,0.005616
Main,1500,100,0.005664
Main,1500,110,0.005685
Main,1500,120,0.005697
Main,1500,130,0.005703
Main,1500,140,0.005761
Main,1500,150,0.005758
Main,1500,160,0.005797
Main,1500,170,0.005830
Main,1500,180,0.005837
Main,1500,190,0.005888
Main,1500,200,0.005961
Main,1500,210,0.005967
Main,1500,220,0.005997
Main,1500,230,0.006015
Main,1500,240,0.006067
Main,1500,250,0.006094
Main,1500,260,0.006133
Main,1500,270,0.006136
Main,1500,280,0.006109
Main,1500,290,0.006177
Main,1500,300,0.006234
Main,1500,310,0.006172
Main,1500,320,0.006175
Main,1500,330,0.006182
Main,1500,340,0.006174
Main,1500,350,0.006207
Main,1500,360,0.006224
Main,1500,370,0.006250
Main,1500,380,0.006281
Main,1500,390,0.006287
Main,1500,400,0.006295
Main,1500,410,0.006298
Main,1500,420,0.006301
Main,1500,430,0.006327
Main,1500,440,0.006316
Main,1500,450,0.006343
Main,1500,460,0.006341
Main,1500,470,0.006365
Main,1500,480,0.006362
Main,1500,490,0.006382
Main,1500,500,0.006365
Main,1500,510,0.006475
