Function,Total Number,N,Execution Time
Main,800,290,0.018484
Main,800,290,0.021135
Main,800,300,0.024681
Main,800,300,0.020055
Main,800,300,0.031819
Main,800,300,0.026127
Main,800,300,0.025431
Main,800,310,0.025416
Main,800,310,0.032126
Main,800,310,0.021249
Main,800,310,0.021964
Main,800,310,0.016624
Main,800,320,0.027249
Main,800,320,0.020910
Main,800,320,0.024757
Main,800,320,0.028653
Main,800,320,0.027664
Main,800,330,0.029492
Main,800,330,0.027078
Main,800,330,0.022612
Main,800,330,0.029263
Main,800,330,0.057371
Main,800,340,0.020388
Main,800,340,0.025746
Main,800,340,0.031929
Main,800,340,0.020480
Main,800,340,0.017783
Main,800,350,0.059969
Main,800,350,0.023029
Main,800,350,0.023321
Main,800,350,0.019021
Main,800,350,0.017891
Main,800,360,0.017855
Main,800,360,0.021646
Main,800,360,0.023034
Main,800,360,0.021964
Main,800,360,0.019540
Main,800,370,0.033286
Main,800,370,0.018966
Main,800,370,0.017138
Main,800,370,0.020015
Main,800,370,0.022663
Main,800,380,0.019425
Main,800,380,0.019095
Main,800,380,0.026942
Main,800,380,0.029199
Main,800,380,0.028412
Main,800,390,0.031232
Main,800,390,0.056483
Main,800,390,0.026815
Main,800,390,0.049873
Main,800,390,0.019195
Main,800,400,0.025041
Main,800,400,0.026713
Main,800,400,0.021528
Main,800,400,0.037531
Main,800,400,0.037056
Main,800,410,0.023068
Main,800,410,0.019639
Main,800,410,0.021817
Main,800,410,0.020811
Main,800,410,0.020957
Main,800,420,0.053347
Main,800,420,0.032205
Main,800,420,0.024829
Main,800,420,0.031616
Main,800,420,0.023279
Main,800,430,0.017387
Main,800,430,0.016371
Main,800,430,0.017651
Main,800,430,0.043381
Main,800,430,0.030292
Main,800,440,0.044585
Main,800,440,0.021131
Main,800,440,0.036850
Main,800,440,0.026514
Main,800,440,0.024159
Main,800,450,0.023362
Main,800,450,0.019326
Main,800,450,0.019024
Main,800,450,0.021166
Main,800,450,0.018940
Main,800,460,0.022478
Main,800,460,0.020922
Main,800,460,0.018044
Main,800,460,0.017477
Main,800,460,0.021733
Main,800,470,0.046682
Main,800,470,0.030537
Main,800,470,0.026471
Main,800,470,0.026480
Main,800,470,0.022504
Main,800,480,0.026724
Main,800,480,0.022143
Main,800,480,0.022325
Main,800,480,0.024413
Main,800,480,0.051160
Main,800,490,0.041543
Main,800,490,0.015744
Main,800,490,0.030914
Main,800,490,0.021842
Main,800,490,0.023799
Main,800,500,0.023774
Main,800,500,0.030562
Main,800,500,0.031080
Main,800,500,0.029565
Main,800,500,0.021078
Main,800,510,0.031723
Main,800,510,0.027508
Main,800,510,0.033315
Main,800,510,0.017965
Main,800,510,0.016262
Main,800,520,0.023300
Main,800,520,0.018552
Main,800,520,0.040249
Main,800,520,0.027998
Main,800,520,0.022877
Main,800,530,0.016004
Main,800,530,0.043909
Main,800,530,0.032437
Main,800,530,0.021593
Main,800,530,0.023302
Main,800,540,0.027213
Main,800,540,0.028904
Main,800,540,0.042912
Main,800,540,0.028131
Main,800,540,0.027153
Main,800,550,0.021349
Main,800,550,0.035283
Main,800,550,0.015785
Main,800,550,0.024004
Main,800,550,0.022217
Main,800,560,0.024437
Main,800,560,0.033025
Main,800,560,0.056255
Main,800,560,0.020981
Main,800,560,0.032095
Main,800,570,0.022579
Main,800,570,0.023925
Main,800,570,0.038518
Main,800,570,0.021473
Main,800,570,0.034160
Main,800,580,0.042920
Main,800,580,0.025763
Main,800,580,0.023289
Main,800,580,0.022965
Main,800,580,0.054297
Main,800,590,0.018562
Main,800,590,0.019782
Main,800,590,0.013211
Main,800,590,0.029047
Main,800,590,0.055148
Main,800,600,0.018619
Main,800,600,0.025620
Main,800,600,0.019548
Main,800,600,0.024691
Main,800,600,0.019324
Main,800,610,0.027022
Main,800,610,0.024333
Main,800,610,0.031664
Main,800,610,0.021011
Main,800,610,0.020193
Main,800,620,0.027711
Main,800,620,0.030622
Main,800,620,0.030125
Main,800,620,0.033902
Main,800,620,0.036442
Main,800,630,0.017313
Main,800,630,0.034511
Main,800,630,0.018548
Main,800,630,0.026508
Main,800,630,0.029526
Main,800,640,0.025541
Main,800,640,0.040421
Main,800,640,0.033092
Main,800,640,0.028723
Main,800,640,0.021039
Main,800,650,0.023648
Main,800,650,0.021778
Main,800,650,0.038767
Main,800,650,0.022414
Main,800,650,0.026457
Main,800,660,0.017464
Main,800,660,0.027132
Main,800,660,0.029989
Main,800,660,0.034767
Main,800,660,0.030769
Main,800,670,0.019995
Main,800,670,0.024227
Main,800,670,0.048062
Main,800,670,0.026663
Main,800,670,0.036012
Main,800,680,0.024464
Main,800,680,0.036846
Main,800,680,0.026896
Main,800,680,0.025920
Main,800,680,0.020388
Main,800,690,0.032079
Main,800,690,0.030498
Main,800,690,0.019883
Main,800,690,0.019170
Main,800,690,0.026553
Main,800,700,0.022627
Main,800,700,0.050553
Main,800,700,0.025962
Main,800,700,0.037982
Main,800,700,0.024409
Main,800,710,0.020459
Main,800,710,0.021774
Main,800,710,0.024812
Main,800,710,0.037162
Main,800,710,0.024990
Main,800,720,0.021022
Main,800,720,0.016670
Main,800,720,0.018848
Main,800,720,0.029803
Main,800,720,0.017824
Main,800,730,0.019041
Main,800,730,0.029405
Main,800,730,0.050946
Main,800,730,0.014997
Main,800,730,0.022066
Main,800,740,0.022664
Main,800,740,0.022854
Main,800,740,0.023888
Main,800,740,0.032679
Main,800,740,0.026038
Main,800,750,0.019152
Main,800,750,0.018404
Main,800,750,0.038176
Main,800,750,0.017696
Main,800,750,0.023376
Main,800,760,0.018141
Main,800,760,0.016403
Main,800,760,0.049398
Main,800,760,0.019272
Main,800,760,0.019220
Main,800,770,0.019995
Main,800,770,0.022365
Main,800,770,0.032992
Main,800,770,0.023315
Main,800,770,0.020451
Main,800,780,0.020002
Main,800,780,0.023929
Main,800,780,0.022630
Main,800,780,0.017281
Main,800,780,0.026078
Main,800,790,0.019175
Main,800,790,0.019909
Main,800,790,0.031036
Main,800,790,0.035307
Main,800,790,0.025716
Main,800,800,0.016134
Main,800,800,0.049617
Main,800,800,0.019537
Main,800,800,0.025100
Main,800,800,0.021729
EC2,900,10,0.045212
EC2,900,10,0.013098
EC2,900,10,0.011239
EC2,900,10,0.007684
EC2,900,10,0.005691
EC2,900,20,0.007869
EC2,900,20,0.007126
EC2,900,20,0.000760
EC2,900,20,0.006222
EC2,900,20,0.000791
EC2,900,30,0.002506
EC2,900,30,0.006431
EC2,900,30,0.004550
EC2,900,30,0.010796
EC2,900,30,0.006056
EC2,900,40,0.005392
EC2,900,40,0.006999
EC2,900,40,0.007560
EC2,900,40,0.002926
EC2,900,40,0.008574
EC2,900,50,0.008742
EC2,900,50,0.008614
EC2,900,50,0.008302
EC2,900,50,0.012144
EC2,900,50,0.010904
EC2,900,60,0.009542
EC2,900,60,0.016843
EC2,900,60,0.017216
EC2,900,60,0.013835
EC2,900,60,0.017020
EC2,900,70,0.011107
EC2,900,70,0.019767
EC2,900,70,0.015815
EC2,900,70,0.019178
EC2,900,70,0.020648
EC2,900,80,0.017929
EC2,900,80,0.022022
EC2,900,80,0.025478
EC2,900,80,0.019442
EC2,900,80,0.014080
EC2,900,90,0.018946
EC2,900,90,0.020419
EC2,900,90,0.012927
EC2,900,90,0.018323
EC2,900,90,0.018351
EC2,900,100,0.021435
EC2,900,100,0.022671
EC2,900,100,0.016057
EC2,900,100,0.020690
EC2,900,100,0.023040
EC2,900,110,0.049438
EC2,900,110,0.019239
EC2,900,110,0.016819
EC2,900,110,0.019481
EC2,900,110,0.023402
EC2,900,120,0.019674
EC2,900,120,0.018913
EC2,900,120,0.016144
EC2,900,120,0.018016
EC2,900,120,0.022737
EC2,900,130,0.021256
EC2,900,130,0.020831
EC2,900,130,0.022209
EC2,900,130,0.034881
EC2,900,130,0.035300
EC2,900,140,0.028283
EC2,900,140,0.043641
EC2,900,140,0.021166
EC2,900,140,0.022676
EC2,900,140,0.022240
EC2,900,150,0.021606
EC2,900,150,0.022388
EC2,900,150,0.024363
EC2,900,150,0.018170
EC2,900,150,0.022234
EC2,900,160,0.020751
EC2,900,160,0.023305
EC2,900,160,0.023379
EC2,900,160,0.024297
EC2,900,160,0.027241
EC2,900,170,0.019955
EC2,900,170,0.023657
EC2,900,170,0.025067
EC2,900,170,0.028613
EC2,900,170,0.039104
EC2,900,180,0.027200
EC2,900,180,0.022926
EC2,900,180,0.027495
EC2,900,180,0.025774
EC2,900,180,0.025702
EC2,900,190,0.024288
EC2,900,190,0.021625
EC2,900,190,0.030896
EC2,900,190,0.024485
EC2,900,190,0.023104
EC2,900,200,0.028260
EC2,900,200,0.025470
EC2,900,200,0.063937
EC2,900,200,0.027253
EC2,900,200,0.032468
EC2,900,210,0.029148
EC2,900,210,0.028043
EC2,900,210,0.025953
EC2,900,210,0.020168
EC2,900,210,0.024942
EC2,900,220,0.030321
EC2,900,220,0.025640
EC2,900,220,0.029017
EC2,900,220,0.036997
EC2,900,220,0.032245
EC2,900,230,0.044227
EC2,900,230,0.033129
EC2,900,230,0.030024
EC2,900,230,0.038309
EC2,900,230,0.042728
EC2,900,240,0.033800
EC2,900,240,0.034718
EC2,900,240,0.027316
EC2,900,240,0.029985
EC2,900,240,0.028297
EC2,900,250,0.037591
EC2,900,250,0.030940
EC2,900,250,0.028267
EC2,900,250,0.039819
EC2,900,250,0.027370
EC2,900,260,0.027113
EC2,900,260,0.041336
EC2,900,260,0.031206
EC2,900,260,0.041217
EC2,900,260,0.028370
EC2,900,270,0.048095
EC2,900,270,0.024106
EC2,900,270,0.029898
EC2,900,270,0.034718
EC2,900,270,0.028166
EC2,900,280,0.035090
EC2,900,280,0.029722
EC2,900,280,0.027586
EC2,900,280,0.031110
EC2,900,280,0.031998
EC2,900,290,0.032040
EC2,900,290,0.027198
EC2,900,290,0.043684
EC2,900,290,0.037284
EC2,900,290,0.031857
EC2,900,300,0.035783
EC2,900,300,0.039929
EC2,900,300,0.032997
EC2,900,300,0.040548
EC2,900,300,0.040033
EC2,900,310,0.041507
EC2,900,310,0.067074
EC2,900,310,0.056001
EC2,900,310,0.063522
EC2,900,310,0.038468
EC2,900,320,0.050228
EC2,900,320,0.045521
EC2,900,320,0.045314
EC2,900,320,0.033392
EC2,900,320,0.032446
EC2,900,330,0.041267
EC2,900,330,0.052551
EC2,900,330,0.047457
EC2,900,330,0.037000
EC2,900,330,0.041978
EC2,900,340,0.037858
EC2,900,340,0.037136
EC2,900,340,0.044001
EC2,900,340,0.039864
EC2,900,340,0.037344
EC2,900,350,0.035796
EC2,900,350,0.040090
EC2,900,350,0.042207
EC2,900,350,0.041285
EC2,900,350,0.031068
EC2,900,360,0.043998
EC2,900,360,0.046323
EC2,900,360,0.033914
EC2,900,360,0.045896
EC2,900,360,0.044513
EC2,900,370,0.053174
EC2,900,370,0.036651
EC2,900,370,0.049820
EC2,900,370,0.041273
EC2,900,370,0.035667
EC2,900,380,0.045121
EC2,900,380,0.039649
EC2,900,380,0.037337
EC2,900,380,0.040799
EC2,900,380,0.036212
EC2,900,390,0.053933
EC2,900,390,0.044384
EC2,900,390,0.046252
EC2,900,390,0.041044
EC2,900,390,0.048528
EC2,900,400,0.078016
EC2,900,400,0.053767
EC2,900,400,0.042679
EC2,900,400,0.040200
EC2,900,400,0.065485
EC2,900,410,0.075684
EC2,900,410,0.055931
EC2,900,410,0.036793
EC2,900,410,0.042574
EC2,900,410,0.035827
EC2,900,420,0.045423
EC2,900,420,0.040589
EC2,900,420,0.043252
EC2,900,420,0.050607
EC2,900,420,0.046403
EC2,900,430,0.050499
EC2,900,430,0.057844
EC2,900,430,0.043010
EC2,900,430,0.058101
EC2,900,430,0.085811
EC2,900,440,0.043784
EC2,900,440,0.059067
EC2,900,440,0.041388
EC2,900,440,0.063300
EC2,900,440,0.049156
EC2,900,450,0.044087
EC2,900,450,0.051106
EC2,900,450,0.044437
EC2,900,450,0.047304
EC2,900,450,0.060133
EC2,900,460,0.045117
EC2,900,460,0.054656
EC2,900,460,0.040089
EC2,900,460,0.045136
EC2,900,460,0.051657
EC2,900,470,0.067299
EC2,900,470,0.059240
EC2,900,470,0.079513
EC2,900,470,0.055005
EC2,900,470,0.045911
EC2,900,480,0.057312
EC2,900,480,0.063124
EC2,900,480,0.049409
EC2,900,480,0.068562
EC2,900,480,0.061772
EC2,900,490,0.052082
EC2,900,490,0.059924
EC2,900,490,0.044510
EC2,900,490,0.051316
EC2,900,490,0.059539
EC2,900,500,0.043594
EC2,900,500,0.047150
EC2,900,500,0.043600
EC2,900,500,0.050674
EC2,900,500,0.044645
EC2,900,510,0.055651
EC2,900,510,0.040920
EC2,900,510,0.058707
EC2,900,510,0.045668
EC2,900,510,0.057478
EC2,900,520,0.056085
EC2,900,520,0.044699
EC2,900,520,0.042470
EC2,900,520,0.063988
EC2,900,520,0.062333
EC2,900,530,0.079423
EC2,900,530,0.054981
EC2,900,530,0.056927
EC2,900,530,0.051014
EC2,900,530,0.088738
EC2,900,540,0.055730
EC2,900,540,0.053057
EC2,900,540,0.053317
EC2,900,540,0.048585
EC2,900,540,0.047864
EC2,900,550,0.057860
EC2,900,550,0.107323
EC2,900,550,0.060758
EC2,900,550,0.053135
EC2,900,550,0.059375
EC2,900,560,0.047765
EC2,900,560,0.050850
EC2,900,560,0.045328
EC2,900,560,0.088534
EC2,900,560,0.051052
EC2,900,570,0.044051
EC2,900,570,0.051311
EC2,900,570,0.059390
EC2,900,570,0.045388
EC2,900,570,0.053713
EC2,900,580,0.058313
EC2,900,580,0.060525
EC2,900,580,0.067246
EC2,900,580,0.056776
EC2,900,580,0.061989
EC2,900,590,0.048656
EC2,900,590,0.046003
EC2,900,590,0.059766
EC2,900,590,0.085990
EC2,900,590,0.063273
EC2,900,600,0.063417
EC2,900,600,0.056231
EC2,900,600,0.060795
EC2,900,600,0.050904
EC2,900,600,0.069928
EC2,900,610,0.053245
EC2,900,610,0.052263
EC2,900,610,0.042679
EC2,900,610,0.047116
EC2,900,610,0.050819
EC2,900,620,0.044368
EC2,900,620,0.063967
EC2,900,620,0.066569
EC2,900,620,0.051382
EC2,900,620,0.047511
EC2,900,630,0.070728
EC2,900,630,0.052585
EC2,900,630,0.064514
EC2,900,630,0.046745
EC2,900,630,0.087270
EC2,900,640,0.078684
EC2,900,640,0.066313
EC2,900,640,0.055180
EC2,900,640,0.051981
EC2,900,640,0.055034
EC2,900,650,0.057867
EC2,900,650,0.064671
EC2,900,650,0.062367
EC2,900,650,0.058193
EC2,900,650,0.081018
EC2,900,660,0.072636
EC2,900,660,0.053897
EC2,900,660,0.055637
EC2,900,660,0.088100
EC2,900,660,0.071119
EC2,900,670,0.061908
EC2,900,670,0.089117
EC2,900,670,0.057796
EC2,900,670,0.054590
EC2,900,670,0.066972
EC2,900,680,0.069857
EC2,900,680,0.058379
EC2,900,680,0.053129
EC2,900,680,0.055454
EC2,900,680,0.061695
EC2,900,690,0.042726
EC2,900,690,0.057324
EC2,900,690,0.063310
EC2,900,690,0.068779
EC2,900,690,0.069219
EC2,900,700,0.062746
EC2,900,700,0.068374
EC2,900,700,0.088920
EC2,900,700,0.058714
EC2,900,700,0.054629
EC2,900,710,0.062275
EC2,900,710,0.059858
EC2,900,710,0.063626
EC2,900,710,0.056721
EC2,900,710,0.062782
EC2,900,720,0.063256
EC2,900,720,0.057199
EC2,900,720,0.056857
EC2,900,720,0.068689
EC2,900,720,0.073316
EC2,900,730,0.055202
EC2,900,730,0.050293
EC2,900,730,0.065211
EC2,900,730,0.060368
EC2,900,730,0.087239
EC2,900,740,0.067096
EC2,900,740,0.062541
EC2,900,740,0.084477
EC2,900,740,0.062268
EC2,900,740,0.072799
EC2,900,750,0.055373
EC2,900,750,0.064698
EC2,900,750,0.069025
EC2,900,750,0.064734
EC2,900,750,0.052942
EC2,900,760,0.065202
EC2,900,760,0.055569
EC2,900,760,0.071662
EC2,900,760,0.065269
EC2,900,760,0.061660
EC2,900,770,0.062110
EC2,900,770,0.086650
EC2,900,770,0.082005
EC2,900,770,0.049149
EC2,900,770,0.070843
EC2,900,780,0.079913
EC2,900,780,0.062274
EC2,900,780,0.065281
EC2,900,780,0.075598
EC2,900,780,0.064491
EC2,900,790,0.048007
EC2,900,790,0.070246
EC2,900,790,0.062779
EC2,900,790,0.068769
EC2,900,790,0.061975
EC2,900,800,0.058245
EC2,900,800,0.064007
EC2,900,800,0.099397
EC2,900,800,0.061835
EC2,900,800,0.062989
EC2,900,810,0.071444
EC2,900,810,0.053100
EC2,900,810,0.071241
EC2,900,810,0.057784
EC2,900,810,0.059265
EC2,900,820,0.057773
EC2,900,820,0.121420
EC2,900,820,0.065264
EC2,900,820,0.053668
EC2,900,820,0.055282
EC2,900,830,0.058803
EC2,900,830,0.071473
EC2,900,830,0.058260
EC2,900,830,0.065641
EC2,900,830,0.069168
EC2,900,840,0.056577
EC2,900,840,0.082686
EC2,900,840,0.064507
EC2,900,840,0.061980
EC2,900,840,0.087846
EC2,900,850,0.115717
EC2,900,850,0.103187
EC2,900,850,0.053980
EC2,900,850,0.070053
EC2,900,850,0.082215
EC2,900,860,0.064688
EC2,900,860,0.066728
EC2,900,860,0.071320
EC2,900,860,0.056382
EC2,900,860,0.075550
EC2,900,870,0.058089
EC2,900,870,0.070382
EC2,900,870,0.065093
EC2,900,870,0.057947
EC2,900,870,0.082311
EC2,900,880,0.064455
EC2,900,880,0.113357
EC2,900,880,0.076879
EC2,900,880,0.074188
EC2,900,880,0.069910
EC2,900,890,0.069917
EC2,900,890,0.058886
EC2,900,890,0.053668
EC2,900,890,0.057965
EC2,900,890,0.068113
EC2,900,900,0.060967
EC2,900,900,0.060359
EC2,900,900,0.074103
EC2,900,900,0.059017
EC2,900,900,0.064880
Main,900,10,0.038346
Main,900,10,0.018873
Main,900,10,0.013322
Main,900,10,0.021153
Main,900,10,0.015910
Main,900,20,0.011762
Main,900,20,0.013289
Main,900,20,0.004939
Main,900,20,0.011469
Main,900,20,0.002882
Main,900,30,0.012265
Main,900,30,0.001174
Main,900,30,0.011174
Main,900,30,0.003098
Main,900,30,0.005305
Main,900,40,0.009249
Main,900,40,0.005051
Main,900,40,0.004903
Main,900,40,0.002585
Main,900,40,0.011420
Main,900,50,0.002888
Main,900,50,0.007349
Main,900,50,0.012221
Main,900,50,0.001443
Main,900,50,0.010712
Main,900,60,0.009907
Main,900,60,0.010556
Main,900,60,0.015318
Main,900,60,0.011109
Main,900,60,0.017209
Main,900,70,0.015472
Main,900,70,0.013962
Main,900,70,0.012932
Main,900,70,0.014197
Main,900,70,0.011115
Main,900,80,0.010469
Main,900,80,0.014156
Main,900,80,0.021899
Main,900,80,0.014630
Main,900,80,0.020569
Main,900,90,0.024637
Main,900,90,0.019798
Main,900,90,0.017998
Main,900,90,0.017468
Main,900,90,0.015772
Main,900,100,0.016015
Main,900,100,0.017640
Main,900,100,0.019948
Main,900,100,0.026664
Main,900,100,0.012920
Main,900,110,0.012889
Main,900,110,0.016083
Main,900,110,0.019407
Main,900,110,0.053298
Main,900,110,0.019496
Main,900,120,0.018536
Main,900,120,0.018974
Main,900,120,0.022008
Main,900,120,0.022840
Main,900,120,0.020861
Main,900,130,0.017188
Main,900,130,0.036114
Main,900,130,0.040754
Main,900,130,0.018513
Main,900,130,0.019843
Main,900,140,0.016950
Main,900,140,0.027452
Main,900,140,0.019657
Main,900,140,0.016979
Main,900,140,0.027219
Main,900,150,0.023347
Main,900,150,0.018732
Main,900,150,0.024494
Main,900,150,0.018757
Main,900,150,0.018961
Main,900,160,0.023550
Main,900,160,0.026126
Main,900,160,0.020937
Main,900,160,0.023915
Main,900,160,0.020243
Main,900,170,0.026120
Main,900,170,0.025765
Main,900,170,0.039299
Main,900,170,0.048462
Main,900,170,0.030615
Main,900,180,0.017909
Main,900,180,0.021233
Main,900,180,0.021458
Main,900,180,0.018703
Main,900,180,0.022842
Main,900,190,0.020430
Main,900,190,0.014869
Main,900,190,0.021174
Main,900,190,0.019013
Main,900,190,0.022178
Main,900,200,0.025958
Main,900,200,0.025899
Main,900,200,0.026751
Main,900,200,0.017566
Main,900,200,0.033255
Main,900,210,0.027588
Main,900,210,0.024483
Main,900,210,0.021195
Main,900,210,0.024048
Main,900,210,0.018777
Main,900,220,0.022355
Main,900,220,0.019704
Main,900,220,0.021638
Main,900,220,0.024790
Main,900,220,0.032501
Main,900,230,0.044988
Main,900,230,0.018770
Main,900,230,0.039736
Main,900,230,0.019679
Main,900,230,0.018046
Main,900,240,0.055081
Main,900,240,0.025237
Main,900,240,0.025465
Main,900,240,0.020815
Main,900,240,0.021940
Main,900,250,0.040894
Main,900,250,0.024751
Main,900,250,0.029294
Main,900,250,0.032884
Main,900,250,0.018558
Main,900,260,0.026030
Main,900,260,0.029441
Main,900,260,0.020975
Main,900,260,0.031121
Main,900,260,0.025466
Main,900,270,0.053491
Main,900,270,0.051859
Main,900,270,0.055453
Main,900,270,0.024718
Main,900,270,0.036510
Main,900,280,0.017822
Main,900,280,0.027689
Main,900,280,0.028961
Main,900,280,0.026949
Main,900,280,0.022290
Main,900,290,0.024411
Main,900,290,0.020570
Main,900,290,0.053213
Main,900,290,0.025366
Main,900,290,0.037704
Main,900,300,0.026735
Main,900,300,0.018212
Main,900,300,0.041292
Main,900,300,0.053862
Main,900,300,0.022405
Main,900,310,0.022089
Main,900,310,0.021803
Main,900,310,0.017475
Main,900,310,0.036933
Main,900,310,0.054037
Main,900,320,0.047235
Main,900,320,0.029699
Main,900,320,0.017317
Main,900,320,0.025686
Main,900,320,0.025838
Main,900,330,0.018265
Main,900,330,0.018859
Main,900,330,0.023766
Main,900,330,0.018852
Main,900,330,0.017773
Main,900,340,0.022346
Main,900,340,0.018154
Main,900,340,0.016706
Main,900,340,0.021552
Main,900,340,0.023547
Main,900,350,0.019962
Main,900,350,0.034261
Main,900,350,0.023728
Main,900,350,0.023387
Main,900,350,0.029626
Main,900,360,0.040170
Main,900,360,0.025249
Main,900,360,0.018933
Main,900,360,0.028589
Main,900,360,0.028215
Main,900,370,0.029299
Main,900,370,0.054932
Main,900,370,0.056829
Main,900,370,0.018189
Main,900,370,0.020277
Main,900,380,0.018113
Main,900,380,0.031379
Main,900,380,0.036060
Main,900,380,0.026261
Main,900,380,0.024573
Main,900,390,0.022384
Main,900,390,0.022190
Main,900,390,0.037323
Main,900,390,0.037533
Main,900,390,0.023853
Main,900,400,0.027305
Main,900,400,0.028741
Main,900,400,0.025624
Main,900,400,0.021774
Main,900,400,0.022697
Main,900,410,0.021780
Main,900,410,0.016863
Main,900,410,0.024215
Main,900,410,0.022793
Main,900,410,0.026883
Main,900,420,0.018602
Main,900,420,0.020062
Main,900,420,0.021877
Main,900,420,0.037750
Main,900,420,0.020827
Main,900,430,0.018106
Main,900,430,0.022191
Main,900,430,0.020557
Main,900,430,0.035019
Main,900,430,0.027058
Main,900,440,0.029934
Main,900,440,0.020595
Main,900,440,0.019234
Main,900,440,0.018365
Main,900,440,0.020987
Main,900,450,0.023058
Main,900,450,0.028449
Main,900,450,0.031227
Main,900,450,0.029902
Main,900,450,0.017800
Main,900,460,0.024913
Main,900,460,0.020708
Main,900,460,0.022468
Main,900,460,0.027652
Main,900,460,0.021600
Main,900,470,0.031233
Main,900,470,0.018722
Main,900,470,0.024246
Main,900,470,0.029123
Main,900,470,0.035188
Main,900,480,0.019735
Main,900,480,0.030367
Main,900,480,0.020652
Main,900,480,0.028881
Main,900,480,0.041661
Main,900,490,0.019784
Main,900,490,0.029442
Main,900,490,0.034954
Main,900,490,0.028486
Main,900,490,0.028475
Main,900,500,0.021281
Main,900,500,0.018427
Main,900,500,0.023829
Main,900,500,0.025255
Main,900,500,0.021054
Main,900,510,0.028028
Main,900,510,0.034080
Main,900,510,0.017482
Main,900,510,0.022387
Main,900,510,0.026560
Main,900,520,0.034224
Main,900,520,0.027895
Main,900,520,0.024089
Main,900,520,0.025971
Main,900,520,0.027704
Main,900,530,0.031553
Main,900,530,0.024759
Main,900,530,0.026455
Main,900,530,0.027487
Main,900,530,0.032926
Main,900,540,0.028705
Main,900,540,0.027850
Main,900,540,0.048199
Main,900,540,0.042944
Main,900,540,0.023179
Main,900,550,0.025238
Main,900,550,0.035192
Main,900,550,0.040175
Main,900,550,0.026833
Main,900,550,0.027347
Main,900,560,0.026437
Main,900,560,0.030360
Main,900,560,0.032560
Main,900,560,0.027815
Main,900,560,0.035530
Main,900,570,0.036534
Main,900,570,0.030322
Main,900,570,0.027988
Main,900,570,0.025565
Main,900,570,0.034666
Main,900,580,0.033014
Main,900,580,0.033706
Main,900,580,0.021673
Main,900,580,0.029795
Main,900,580,0.034494
Main,900,590,0.026021
Main,900,590,0.029788
Main,900,590,0.025639
Main,900,590,0.027431
Main,900,590,0.022435
Main,900,600,0.024431
Main,900,600,0.022581
Main,900,600,0.027207
Main,900,600,0.025622
Main,900,600,0.027976
Main,900,610,0.024274
Main,900,610,0.027947
Main,900,610,0.027475
Main,900,610,0.028863
Main,900,610,0.023203
Main,900,620,0.021691
Main,900,620,0.023914
Main,900,620,0.024060
Main,900,620,0.046165
Main,900,620,0.024057
Main,900,630,0.030653
Main,900,630,0.019091
Main,900,630,0.027949
Main,900,630,0.029392
Main,900,630,0.028667
Main,900,640,0.018847
Main,900,640,0.026098
Main,900,640,0.019050
Main,900,640,0.027845
Main,900,640,0.043909
Main,900,650,0.027135
Main,900,650,0.021384
Main,900,650,0.023129
Main,900,650,0.021009
Main,900,650,0.021593
Main,900,660,0.028166
Main,900,660,0.020062
Main,900,660,0.027210
Main,900,660,0.024997
Main,900,660,0.033555
Main,900,670,0.026164
Main,900,670,0.024201
Main,900,670,0.060870
Main,900,670,0.021146
Main,900,670,0.031888
Main,900,680,0.019452
Main,900,680,0.022197
Main,900,680,0.021897
Main,900,680,0.024597
Main,900,680,0.022300
Main,900,690,0.021585
Main,900,690,0.022803
Main,900,690,0.022581
Main,900,690,0.018875
Main,900,690,0.057722
Main,900,700,0.029360
Main,900,700,0.022348
Main,900,700,0.054530
Main,900,700,0.029597
Main,900,700,0.022528
Main,900,710,0.045158
Main,900,710,0.025575
Main,900,710,0.017596
Main,900,710,0.024881
Main,900,710,0.029457
Main,900,720,0.040897
Main,900,720,0.028990
Main,900,720,0.049205
Main,900,720,0.022140
Main,900,720,0.021871
Main,900,730,0.026416
Main,900,730,0.022662
Main,900,730,0.018373
Main,900,730,0.031279
Main,900,730,0.023142
Main,900,740,0.022861
Main,900,740,0.028701
Main,900,740,0.025111
Main,900,740,0.020226
Main,900,740,0.026821
Main,900,750,0.020421
Main,900,750,0.020269
Main,900,750,0.022535
Main,900,750,0.017911
Main,900,750,0.029158
Main,900,760,0.018211
Main,900,760,0.029331
Main,900,760,0.024100
Main,900,760,0.028181
Main,900,760,0.027874
Main,900,770,0.026209
Main,900,770,0.019308
Main,900,770,0.028660
Main,900,770,0.026668
Main,900,770,0.026127
Main,900,780,0.033643
Main,900,780,0.028215
Main,900,780,0.017178
Main,900,780,0.027969
Main,900,780,0.014019
Main,900,790,0.023237
Main,900,790,0.026790
Main,900,790,0.018692
Main,900,790,0.017657
Main,900,790,0.023896
Main,900,800,0.025852
Main,900,800,0.021044
Main,900,800,0.019163
Main,900,800,0.030227
Main,900,800,0.044339
Main,900,810,0.051675
Main,900,810,0.020067
Main,900,810,0.019080
Main,900,810,0.028044
Main,900,810,0.025133
Main,900,820,0.016803
Main,900,820,0.024177
Main,900,820,0.048490
Main,900,820,0.024751
Main,900,820,0.020694
Main,900,830,0.024023
Main,900,830,0.023234
Main,900,830,0.037550
Main,900,830,0.025879
Main,900,830,0.030745
Main,900,840,0.021690
Main,900,840,0.025788
Main,900,840,0.015347
Main,900,840,0.019127
Main,900,840,0.019473
