Function,Total Number,N,Execution Time
Main,2100,900,0.040144
Main,2100,910,0.033248
Main,2100,920,0.030268
Main,2100,930,0.063565
Main,2100,940,0.030682
Main,2100,950,0.029089
Main,2100,960,0.026623
Main,2100,970,0.031148
Main,2100,980,0.032747
Main,2100,990,0.028311
EC2,2200,10,0.019892
EC2,2200,20,0.014463
EC2,2200,30,0.017755
EC2,2200,40,0.019570
EC2,2200,50,0.022588
EC2,2200,60,0.021190
EC2,2200,70,0.029324
EC2,2200,80,0.025641
EC2,2200,90,0.022212
EC2,2200,100,0.027297
EC2,2200,110,0.038579
EC2,2200,120,0.039816
EC2,2200,130,0.051109
EC2,2200,140,0.044397
EC2,2200,150,0.077907
EC2,2200,160,0.068938
EC2,2200,170,0.048999
EC2,2200,180,0.066281
EC2,2200,190,0.048682
EC2,2200,200,0.067035
EC2,2200,210,0.057989
EC2,2200,220,0.054644
EC2,2200,230,0.054455
EC2,2200,240,0.066227
EC2,2200,250,0.080384
EC2,2200,260,0.075837
EC2,2200,270,0.101405
EC2,2200,280,0.069409
EC2,2200,290,0.085006
EC2,2200,300,0.081957
EC2,2200,310,0.092663
EC2,2200,320,0.065477
EC2,2200,330,0.089431
EC2,2200,340,0.104078
EC2,2200,350,0.118915
EC2,2200,360,0.104588
EC2,2200,370,0.105619
EC2,2200,380,0.148351
EC2,2200,390,0.116625
EC2,2200,400,0.136486
EC2,2200,410,0.129178
EC2,2200,420,0.141622
EC2,2200,430,0.121179
EC2,2200,440,0.102183
EC2,2200,450,0.167901
EC2,2200,460,0.163235
EC2,2200,470,0.140975
EC2,2200,480,0.109991
EC2,2200,490,0.152172
EC2,2200,500,0.129677
EC2,2200,510,0.153023
EC2,2200,520,0.129588
EC2,2200,530,0.127862
EC2,2200,540,0.151667
EC2,2200,550,0.180397
EC2,2200,560,0.161154
EC2,2200,570,0.218425
EC2,2200,580,0.158422
EC2,2200,590,0.155952
EC2,2200,600,0.196557
EC2,2200,610,0.201120
EC2,2200,620,0.167462
EC2,2200,630,0.197724
EC2,2200,640,0.152305
EC2,2200,650,0.170823
EC2,2200,660,0.232344
EC2,2200,670,0.222173
EC2,2200,680,0.193445
EC2,2200,690,0.215147
EC2,2200,700,0.188512
EC2,2200,710,0.205688
EC2,2200,720,0.269629
EC2,2200,730,0.203264
EC2,2200,740,0.215769
EC2,2200,750,0.215118
EC2,2200,760,0.216497
EC2,2200,770,0.265941
EC2,2200,780,0.268913
EC2,2200,790,0.261496
EC2,2200,800,0.250182
EC2,2200,810,0.269060
EC2,2200,820,0.232433
EC2,2200,830,0.260815
EC2,2200,840,0.249377
EC2,2200,850,0.289308
EC2,2200,860,0.211909
EC2,2200,870,0.249351
EC2,2200,880,0.248889
EC2,2200,890,0.261121
EC2,2200,900,0.237653
EC2,2200,910,0.274977
EC2,2200,920,0.302331
EC2,2200,930,0.266113
EC2,2200,940,0.289267
EC2,2200,950,0.276149
EC2,2200,960,0.359895
EC2,2200,970,0.300511
EC2,2200,980,0.284357
EC2,2200,990,0.286456
Main,2200,10,0.031389
Main,2200,20,0.025738
Main,2200,30,0.022844
Main,2200,40,0.028392
Main,2200,50,0.028634
Main,2200,60,0.020817
Main,2200,70,0.022925
Main,2200,80,0.027163
Main,2200,90,0.072424
Main,2200,100,0.023009
Main,2200,110,0.028075
Main,2200,120,0.034869
Main,2200,130,0.028981
Main,2200,140,0.030213
Main,2200,150,0.041322
Main,2200,160,0.059762
Main,2200,170,0.032898
Main,2200,180,0.062776
Main,2200,190,0.031731
Main,2200,200,0.022786
Main,2200,210,0.034075
Main,2200,220,0.037664
Main,2200,230,0.060602
Main,2200,240,0.042593
Main,2200,250,0.033634
Main,2200,260,0.029660
Main,2200,270,0.028518
Main,2200,280,0.033195
Main,2200,290,0.025261
Main,2200,300,0.031235
Main,2200,310,0.027213
Main,2200,320,0.032630
Main,2200,330,0.035303
Main,2200,340,0.050005
Main,2200,350,0.032667
Main,2200,360,0.038402
Main,2200,370,0.059530
Main,2200,380,0.035014
Main,2200,390,0.031874
Main,2200,400,0.029392
Main,2200,410,0.030641
Main,2200,420,0.037776
Main,2200,430,0.029566
Main,2200,440,0.028314
Main,2200,450,0.033666
Main,2200,460,0.037607
Main,2200,470,0.046784
Main,2200,480,0.027189
Main,2200,490,0.041692
Main,2200,500,0.034422
Main,2200,510,0.056668
Main,2200,520,0.064141
Main,2200,530,0.025241
Main,2200,540,0.030811
Main,2200,550,0.055207
Main,2200,560,0.030577
Main,2200,570,0.032146
Main,2200,580,0.037494
Main,2200,590,0.029428
Main,2200,600,0.032133
Main,2200,610,0.024829
Main,2200,620,0.027432
Main,2200,630,0.025274
Main,2200,640,0.042658
Main,2200,650,0.036858
Main,2200,660,0.058656
Main,2200,670,0.036591
Main,2200,680,0.032627
Main,2200,690,0.033175
Main,2200,700,0.023626
Main,2200,710,0.033502
Main,2200,720,0.035466
Main,2200,730,0.030727
Main,2200,740,0.069319
Main,2200,750,0.035464
Main,2200,760,0.027589
Main,2200,770,0.027746
Main,2200,780,0.030857
Main,2200,790,0.027072
Main,2200,800,0.040554
Main,2200,810,0.030518
Main,2200,820,0.031204
Main,2200,830,0.031949
Main,2200,840,0.022072
Main,2200,850,0.047196
Main,2200,860,0.027458
Main,2200,870,0.039414
Main,2200,880,0.027612
Main,2200,890,0.029962
Main,2200,900,0.066005
Main,2200,910,0.038079
Main,2200,920,0.035658
Main,2200,930,0.046806
Main,2200,940,0.026436
Main,2200,950,0.030114
Main,2200,960,0.041881
Main,2200,970,0.033517
Main,2200,980,0.040858
Main,2200,990,0.038490
EC2,2300,10,0.022132
EC2,2300,20,0.012720
EC2,2300,30,0.021578
EC2,2300,40,0.018559
EC2,2300,50,0.023834
EC2,2300,60,0.030130
EC2,2300,70,0.020264
EC2,2300,80,0.030432
EC2,2300,90,0.030121
EC2,2300,100,0.038401
EC2,2300,110,0.030102
EC2,2300,120,0.026419
EC2,2300,130,0.038345
EC2,2300,140,0.032861
EC2,2300,150,0.038142
EC2,2300,160,0.043087
EC2,2300,170,0.042460
EC2,2300,180,0.049365
EC2,2300,190,0.071271
EC2,2300,200,0.062268
EC2,2300,210,0.057345
EC2,2300,220,0.057470
EC2,2300,230,0.059940
EC2,2300,240,0.069738
EC2,2300,250,0.119223
EC2,2300,260,0.086738
EC2,2300,270,0.099242
EC2,2300,280,0.110848
EC2,2300,290,0.078809
EC2,2300,300,0.076229
EC2,2300,310,0.094899
EC2,2300,320,0.090184
EC2,2300,330,0.099507
EC2,2300,340,0.074132
EC2,2300,350,0.100388
EC2,2300,360,0.124631
EC2,2300,370,0.123059
EC2,2300,380,0.138126
EC2,2300,390,0.100214
EC2,2300,400,0.115987
EC2,2300,410,0.112797
EC2,2300,420,0.132311
EC2,2300,430,0.127684
EC2,2300,440,0.123840
EC2,2300,450,0.125088
EC2,2300,460,0.197436
EC2,2300,470,0.197984
EC2,2300,480,0.148736
EC2,2300,490,0.162159
EC2,2300,500,0.165728
EC2,2300,510,0.197746
EC2,2300,520,0.181447
EC2,2300,530,0.176245
EC2,2300,540,0.207363
EC2,2300,550,0.174075
EC2,2300,560,0.179367
EC2,2300,570,0.174256
EC2,2300,580,0.161942
EC2,2300,590,0.235286
EC2,2300,600,0.175454
EC2,2300,610,0.158428
EC2,2300,620,0.174385
EC2,2300,630,0.233688
EC2,2300,640,0.180991
EC2,2300,650,0.198684
EC2,2300,660,0.217889
EC2,2300,670,0.213010
EC2,2300,680,0.198862
EC2,2300,690,0.239664
EC2,2300,700,0.188878
EC2,2300,710,0.217989
EC2,2300,720,0.236005
EC2,2300,730,0.241930
EC2,2300,740,0.239002
EC2,2300,750,0.244284
EC2,2300,760,0.245565
EC2,2300,770,0.227778
EC2,2300,780,0.229873
EC2,2300,790,0.234738
EC2,2300,800,0.259267
EC2,2300,810,0.246821
EC2,2300,820,0.248311
EC2,2300,830,0.285155
EC2,2300,840,0.303864
EC2,2300,850,0.248177
EC2,2300,860,0.249583
EC2,2300,870,0.288746
EC2,2300,880,0.278349
EC2,2300,890,0.261173
EC2,2300,900,0.274904
EC2,2300,910,0.258324
EC2,2300,920,0.303623
EC2,2300,930,0.276430
EC2,2300,940,0.300762
EC2,2300,950,0.340000
EC2,2300,960,0.325761
EC2,2300,970,0.312721
EC2,2300,980,0.307953
EC2,2300,990,0.384834
Main,2300,10,0.024394
Main,2300,20,0.027182
Main,2300,30,0.029790
Main,2300,40,0.023719
Main,2300,50,0.026971
Main,2300,60,0.035665
Main,2300,70,0.033482
Main,2300,80,0.026045
Main,2300,90,0.030392
Main,2300,100,0.037116
Main,2300,110,0.030369
Main,2300,120,0.026433
Main,2300,130,0.036728
Main,2300,140,0.032429
Main,2300,150,0.027055
Main,2300,160,0.060572
Main,2300,170,0.060627
Main,2300,180,0.033915
Main,2300,190,0.031088
Main,2300,200,0.080863
Main,2300,210,0.032653
Main,2300,220,0.059350
Main,2300,230,0.038714
Main,2300,240,0.077385
Main,2300,250,0.028220
Main,2300,260,0.053348
Main,2300,270,0.030073
Main,2300,280,0.027405
Main,2300,290,0.034353
Main,2300,300,0.035170
Main,2300,310,0.037262
Main,2300,320,0.066458
Main,2300,330,0.027482
Main,2300,340,0.032287
Main,2300,350,0.029501
Main,2300,360,0.037741
Main,2300,370,0.060113
Main,2300,380,0.036731
Main,2300,390,0.034162
Main,2300,400,0.032636
Main,2300,410,0.046771
Main,2300,420,0.039503
Main,2300,430,0.052263
Main,2300,440,0.061841
Main,2300,450,0.045711
Main,2300,460,0.033811
Main,2300,470,0.028258
Main,2300,480,0.027519
Main,2300,490,0.028223
Main,2300,500,0.037471
Main,2300,510,0.040788
Main,2300,520,0.049716
Main,2300,530,0.038541
Main,2300,540,0.028180
Main,2300,550,0.036476
Main,2300,560,0.059205
Main,2300,570,0.024763
Main,2300,580,0.027345
Main,2300,590,0.026258
Main,2300,600,0.027697
Main,2300,610,0.034258
Main,2300,620,0.057899
Main,2300,630,0.045462
Main,2300,640,0.031698
Main,2300,650,0.027245
Main,2300,660,0.026421
Main,2300,670,0.032493
Main,2300,680,0.027652
Main,2300,690,0.043758
Main,2300,700,0.032920
Main,2300,710,0.029654
Main,2300,720,0.028415
Main,2300,730,0.031106
Main,2300,740,0.029295
Main,2300,750,0.028902
Main,2300,760,0.038918
Main,2300,770,0.025860
Main,2300,780,0.061051
Main,2300,790,0.030344
Main,2300,800,0.029282
Main,2300,810,0.028451
Main,2300,820,0.027666
Main,2300,830,0.033445
Main,2300,840,0.030619
Main,2300,850,0.049901
Main,2300,860,0.039428
Main,2300,870,0.031974
Main,2300,880,0.043767
Main,2300,890,0.043867
Main,2300,900,0.066229
Main,2300,910,0.062703
Main,2300,920,0.028762
Main,2300,930,0.027865
Main,2300,940,0.030331
Main,2300,950,0.073375
Main,2300,960,0.037745
Main,2300,970,0.067449
Main,2300,980,0.041595
Main,2300,990,0.035300
EC2,2400,10,0.023945
EC2,2400,20,0.028222
EC2,2400,30,0.013203
EC2,2400,40,0.022352
EC2,2400,50,0.017791
EC2,2400,60,0.026399
EC2,2400,70,0.026102
EC2,2400,80,0.036656
EC2,2400,90,0.033716
EC2,2400,100,0.034527
EC2,2400,110,0.038566
EC2,2400,120,0.032944
EC2,2400,130,0.045768
EC2,2400,140,0.036424
EC2,2400,150,0.042593
EC2,2400,160,0.043450
EC2,2400,170,0.049549
EC2,2400,180,0.063900
EC2,2400,190,0.048484
EC2,2400,200,0.084360
EC2,2400,210,0.059771
EC2,2400,220,0.056332
EC2,2400,230,0.099321
EC2,2400,240,0.091077
EC2,2400,250,0.072987
EC2,2400,260,0.080505
EC2,2400,270,0.063381
EC2,2400,280,0.083297
EC2,2400,290,0.071056
EC2,2400,300,0.082155
EC2,2400,310,0.092676
EC2,2400,320,0.090939
EC2,2400,330,0.095234
EC2,2400,340,0.097084
EC2,2400,350,0.107858
EC2,2400,360,0.126332
EC2,2400,370,0.137550
EC2,2400,380,0.115391
EC2,2400,390,0.150835
EC2,2400,400,0.123509
EC2,2400,410,0.172846
EC2,2400,420,0.139184
EC2,2400,430,0.176448
EC2,2400,440,0.180757
EC2,2400,450,0.179485
EC2,2400,460,0.173933
EC2,2400,470,0.148012
EC2,2400,480,0.169607
EC2,2400,490,0.192620
EC2,2400,500,0.158963
EC2,2400,510,0.149446
EC2,2400,520,0.161892
EC2,2400,530,0.208223
EC2,2400,540,0.162729
EC2,2400,550,0.174178
EC2,2400,560,0.166501
EC2,2400,570,0.174067
EC2,2400,580,0.176120
EC2,2400,590,0.201292
EC2,2400,600,0.211694
EC2,2400,610,0.222509
EC2,2400,620,0.191316
EC2,2400,630,0.192610
EC2,2400,640,0.251883
EC2,2400,650,0.196572
EC2,2400,660,0.213538
EC2,2400,670,0.212940
EC2,2400,680,0.250788
EC2,2400,690,0.239035
EC2,2400,700,0.212545
EC2,2400,710,0.218029
EC2,2400,720,0.263388
EC2,2400,730,0.261648
EC2,2400,740,0.296568
EC2,2400,750,0.244346
EC2,2400,760,0.224103
EC2,2400,770,0.254776
EC2,2400,780,0.254936
EC2,2400,790,0.246578
EC2,2400,800,0.270791
EC2,2400,810,0.276644
EC2,2400,820,0.235629
EC2,2400,830,0.283922
EC2,2400,840,0.291114
EC2,2400,850,0.293741
EC2,2400,860,0.269555
EC2,2400,870,0.296165
EC2,2400,880,0.286848
EC2,2400,890,0.293381
EC2,2400,900,0.298983
EC2,2400,910,0.270177
EC2,2400,920,0.290718
EC2,2400,930,0.355466
EC2,2400,940,0.294751
EC2,2400,950,0.341652
EC2,2400,960,0.348710
EC2,2400,970,0.294470
EC2,2400,980,0.346473
EC2,2400,990,0.328311
Main,2400,10,0.039821
Main,2400,20,0.026266
Main,2400,30,0.029846
Main,2400,40,0.029792
Main,2400,50,0.035158
Main,2400,60,0.058599
Main,2400,70,0.034200
Main,2400,80,0.056817
Main,2400,90,0.027278
Main,2400,100,0.033372
Main,2400,110,0.032147
Main,2400,120,0.061559
Main,2400,130,0.032654
Main,2400,140,0.030129
Main,2400,150,0.031195
Main,2400,160,0.040521
Main,2400,170,0.039280
Main,2400,180,0.038181
Main,2400,190,0.036947
Main,2400,200,0.037099
Main,2400,210,0.030222
Main,2400,220,0.053359
Main,2400,230,0.032939
Main,2400,240,0.036831
Main,2400,250,0.038507
Main,2400,260,0.036288
Main,2400,270,0.030686
Main,2400,280,0.035128
Main,2400,290,0.065715
Main,2400,300,0.038582
Main,2400,310,0.038850
Main,2400,320,0.033366
Main,2400,330,0.028836
Main,2400,340,0.039695
Main,2400,350,0.031946
Main,2400,360,0.038689
Main,2400,370,0.031100
Main,2400,380,0.028541
Main,2400,390,0.032070
Main,2400,400,0.056962
Main,2400,410,0.045817
Main,2400,420,0.030921
Main,2400,430,0.030226
Main,2400,440,0.033473
Main,2400,450,0.042007
Main,2400,460,0.045650
Main,2400,470,0.032481
Main,2400,480,0.035150
Main,2400,490,0.035244
Main,2400,500,0.030326
Main,2400,510,0.020019
Main,2400,520,0.024894
Main,2400,530,0.040445
Main,2400,540,0.046548
Main,2400,550,0.083131
Main,2400,560,0.029335
Main,2400,570,0.032342
Main,2400,580,0.066976
Main,2400,590,0.052039
Main,2400,600,0.049619
Main,2400,610,0.034026
Main,2400,620,0.076187
Main,2400,630,0.028500
Main,2400,640,0.029379
Main,2400,650,0.062462
Main,2400,660,0.025628
Main,2400,670,0.031891
Main,2400,680,0.028708
Main,2400,690,0.024135
Main,2400,700,0.039180
Main,2400,710,0.050284
Main,2400,720,0.035522
Main,2400,730,0.032990
Main,2400,740,0.036808
Main,2400,750,0.048363
Main,2400,760,0.031018
Main,2400,770,0.035299
Main,2400,780,0.031943
Main,2400,790,0.050096
Main,2400,800,0.037802
Main,2400,810,0.031421
Main,2400,820,0.032860
Main,2400,830,0.026037
Main,2400,840,0.035439
Main,2400,850,0.031479
Main,2400,860,0.037378
Main,2400,870,0.035401
Main,2400,880,0.032705
Main,2400,890,0.066107
Main,2400,900,0.028881
Main,2400,910,0.025285
Main,2400,920,0.033274
Main,2400,930,0.029001
Main,2400,940,0.039375
Main,2400,950,0.026619
Main,2400,960,0.031227
Main,2400,970,0.045679
Main,2400,980,0.047018
Main,2400,990,0.028699
EC2,2500,10,0.015115
EC2,2500,20,0.015072
EC2,2500,30,0.023692
EC2,2500,40,0.022133
EC2,2500,50,0.017696
EC2,2500,60,0.022376
EC2,2500,70,0.021707
EC2,2500,80,0.024705
EC2,2500,90,0.024213
EC2,2500,100,0.030881
EC2,2500,110,0.030402
EC2,2500,120,0.037238
EC2,2500,130,0.065483
EC2,2500,140,0.046289
EC2,2500,150,0.050224
EC2,2500,160,0.042064
EC2,2500,170,0.051855
EC2,2500,180,0.059241
EC2,2500,190,0.051438
EC2,2500,200,0.060923
EC2,2500,210,0.068631
EC2,2500,220,0.096655
EC2,2500,230,0.063017
EC2,2500,240,0.072076
EC2,2500,250,0.081830
EC2,2500,260,0.087207
EC2,2500,270,0.082021
EC2,2500,280,0.088999
EC2,2500,290,0.110183
EC2,2500,300,0.090903
EC2,2500,310,0.107077
EC2,2500,320,0.102033
EC2,2500,330,0.107524
EC2,2500,340,0.183629
EC2,2500,350,0.121635
EC2,2500,360,0.121776
EC2,2500,370,0.143876
EC2,2500,380,0.136828
EC2,2500,390,0.123779
EC2,2500,400,0.171030
EC2,2500,410,0.125523
EC2,2500,420,0.141130
EC2,2500,430,0.140587
EC2,2500,440,0.152272
EC2,2500,450,0.145792
EC2,2500,460,0.136840
EC2,2500,470,0.174523
EC2,2500,480,0.141182
EC2,2500,490,0.170783
EC2,2500,500,0.165884
EC2,2500,510,0.172377
EC2,2500,520,0.177846
EC2,2500,530,0.229897
EC2,2500,540,0.173851
EC2,2500,550,0.232734
EC2,2500,560,0.197239
EC2,2500,570,0.227106
EC2,2500,580,0.235234
EC2,2500,590,0.247973
EC2,2500,600,0.189580
EC2,2500,610,0.174533
EC2,2500,620,0.274250
EC2,2500,630,0.217142
EC2,2500,640,0.216471
EC2,2500,650,0.233993
EC2,2500,660,0.253536
EC2,2500,670,0.276669
EC2,2500,680,0.244015
EC2,2500,690,0.299585
EC2,2500,700,0.217147
EC2,2500,710,0.270593
EC2,2500,720,0.265301
EC2,2500,730,0.287724
EC2,2500,740,0.275255
EC2,2500,750,0.321053
EC2,2500,760,0.257734
EC2,2500,770,0.232178
EC2,2500,780,0.261607
EC2,2500,790,0.254120
EC2,2500,800,0.333692
EC2,2500,810,0.267687
EC2,2500,820,0.287334
EC2,2500,830,0.290425
EC2,2500,840,0.383779
EC2,2500,850,0.419140
EC2,2500,860,0.309233
EC2,2500,870,0.307107
EC2,2500,880,0.355432
EC2,2500,890,0.299360
EC2,2500,900,0.311142
EC2,2500,910,0.416275
EC2,2500,920,0.357771
EC2,2500,930,0.353925
EC2,2500,940,0.335624
EC2,2500,950,0.337316
EC2,2500,960,0.338684
EC2,2500,970,0.417029
EC2,2500,980,0.337084
EC2,2500,990,0.338001
Main,2500,10,0.031302
Main,2500,20,0.019358
Main,2500,30,0.026846
Main,2500,40,0.026242
Main,2500,50,0.031512
Main,2500,60,0.044769
Main,2500,70,0.067646
Main,2500,80,0.074624
Main,2500,90,0.052073
Main,2500,100,0.039004
Main,2500,110,0.036379
Main,2500,120,0.025118
Main,2500,130,0.056716
Main,2500,140,0.029322
Main,2500,150,0.038697
Main,2500,160,0.039164
Main,2500,170,0.035638
Main,2500,180,0.076304
Main,2500,190,0.047559
Main,2500,200,0.033922
Main,2500,210,0.042231
Main,2500,220,0.058395
Main,2500,230,0.034550
Main,2500,240,0.029531
Main,2500,250,0.028239
Main,2500,260,0.040770
Main,2500,270,0.034953
Main,2500,280,0.036592
Main,2500,290,0.034990
Main,2500,300,0.035901
Main,2500,310,0.028746
Main,2500,320,0.035223
Main,2500,330,0.031020
Main,2500,340,0.037022
Main,2500,350,0.030034
Main,2500,360,0.031969
Main,2500,370,0.037964
Main,2500,380,0.031797
Main,2500,390,0.043477
Main,2500,400,0.050497
Main,2500,410,0.045334
Main,2500,420,0.061178
Main,2500,430,0.043869
Main,2500,440,0.063496
Main,2500,450,0.038478
Main,2500,460,0.035311
Main,2500,470,0.053237
Main,2500,480,0.050542
Main,2500,490,0.031799
Main,2500,500,0.068798
Main,2500,510,0.039381
Main,2500,520,0.034805
Main,2500,530,0.031106
Main,2500,540,0.032556
Main,2500,550,0.031982
Main,2500,560,0.029556
Main,2500,570,0.026059
Main,2500,580,0.031619
Main,2500,590,0.065352
Main,2500,600,0.040456
Main,2500,610,0.049263
Main,2500,620,0.045293
Main,2500,630,0.031300
Main,2500,640,0.033760
Main,2500,650,0.051566
Main,2500,660,0.031588
Main,2500,670,0.030632
Main,2500,680,0.047301
Main,2500,690,0.043041
Main,2500,700,0.046398
Main,2500,710,0.031672
Main,2500,720,0.046072
Main,2500,730,0.041218
Main,2500,740,0.026342
Main,2500,750,0.058152
Main,2500,760,0.045912
Main,2500,770,0.040634
Main,2500,780,0.030149
Main,2500,790,0.054203
Main,2500,800,0.035481
Main,2500,810,0.052430
Main,2500,820,0.047224
Main,2500,830,0.033647
Main,2500,840,0.032247
Main,2500,850,0.033025
Main,2500,860,0.041926
Main,2500,870,0.041311
Main,2500,880,0.037797
Main,2500,890,0.030178
Main,2500,900,0.039876
Main,2500,910,0.058536
Main,2500,920,0.035310
Main,2500,930,0.031638
Main,2500,940,0.036701
Main,2500,950,0.038655
Main,2500,960,0.039533
Main,2500,970,0.047781
Main,2500,980,0.034257
Main,2500,990,0.028483
EC2,2600,10,0.020153
EC2,2600,20,0.014664
EC2,2600,30,0.012620
EC2,2600,40,0.025563
EC2,2600,50,0.016172
EC2,2600,60,0.020681
EC2,2600,70,0.020340
EC2,2600,80,0.034689
EC2,2600,90,0.038411
EC2,2600,100,0.074902
EC2,2600,110,0.038212
EC2,2600,120,0.048118
EC2,2600,130,0.045886
EC2,2600,140,0.036077
EC2,2600,150,0.050433
EC2,2600,160,0.052339
EC2,2600,170,0.054131
EC2,2600,180,0.076237
EC2,2600,190,0.065843
EC2,2600,200,0.061875
EC2,2600,210,0.058830
EC2,2600,220,0.092457
EC2,2600,230,0.072807
EC2,2600,240,0.061490
EC2,2600,250,0.064148
EC2,2600,260,0.093102
EC2,2600,270,0.076286
EC2,2600,280,0.092009
EC2,2600,290,0.104319
EC2,2600,300,0.090654
EC2,2600,310,0.113946
EC2,2600,320,0.117913
EC2,2600,330,0.115501
EC2,2600,340,0.148539
EC2,2600,350,0.115697
EC2,2600,360,0.099053
EC2,2600,370,0.098489
EC2,2600,380,0.157816
EC2,2600,390,0.131713
EC2,2600,400,0.117547
EC2,2600,410,0.122861
EC2,2600,420,0.168996
EC2,2600,430,0.145272
EC2,2600,440,0.131891
EC2,2600,450,0.151185
EC2,2600,460,0.161388
EC2,2600,470,0.128579
EC2,2600,480,0.147622
EC2,2600,490,0.156472
EC2,2600,500,0.151270
EC2,2600,510,0.163779
EC2,2600,520,0.191563
EC2,2600,530,0.170616
EC2,2600,540,0.180415
EC2,2600,550,0.207170
EC2,2600,560,0.244599
EC2,2600,570,0.210342
EC2,2600,580,0.192709
EC2,2600,590,0.221899
EC2,2600,600,0.262627
EC2,2600,610,0.213501
EC2,2600,620,0.200203
EC2,2600,630,0.192183
EC2,2600,640,0.233750
EC2,2600,650,0.286754
EC2,2600,660,0.228298
EC2,2600,670,0.226434
EC2,2600,680,0.250324
EC2,2600,690,0.308677
EC2,2600,700,0.294246
EC2,2600,710,0.256937
EC2,2600,720,0.248087
EC2,2600,730,0.254159
EC2,2600,740,0.278705
EC2,2600,750,0.280885
EC2,2600,760,0.266910
EC2,2600,770,0.285209
EC2,2600,780,0.279761
EC2,2600,790,0.253371
EC2,2600,800,0.323011
EC2,2600,810,0.352086
EC2,2600,820,0.296065
EC2,2600,830,0.309437
EC2,2600,840,0.311755
EC2,2600,850,0.305195
EC2,2600,860,0.287352
EC2,2600,870,0.329421
EC2,2600,880,0.365817
EC2,2600,890,0.343740
EC2,2600,900,0.362839
EC2,2600,910,0.354400
EC2,2600,920,0.302062
EC2,2600,930,0.357706
EC2,2600,940,0.410928
EC2,2600,950,0.316755
EC2,2600,960,0.353334
EC2,2600,970,0.359151
EC2,2600,980,0.356963
EC2,2600,990,0.413704
Main,2600,10,0.038417
Main,2600,20,0.033170
Main,2600,30,0.033458
Main,2600,40,0.027486
Main,2600,50,0.040721
Main,2600,60,0.035000
Main,2600,70,0.065059
Main,2600,80,0.027947
Main,2600,90,0.040381
Main,2600,100,0.033397
Main,2600,110,0.039662
Main,2600,120,0.035266
Main,2600,130,0.060582
Main,2600,140,0.032793
Main,2600,150,0.048861
Main,2600,160,0.066976
Main,2600,170,0.034359
Main,2600,180,0.030814
Main,2600,190,0.055349
Main,2600,200,0.039625
Main,2600,210,0.054988
Main,2600,220,0.047528
Main,2600,230,0.038639
Main,2600,240,0.030672
Main,2600,250,0.070246
Main,2600,260,0.035751
Main,2600,270,0.043857
Main,2600,280,0.035150
Main,2600,290,0.075086
Main,2600,300,0.041014
Main,2600,310,0.032700
Main,2600,320,0.031268
Main,2600,330,0.033900
Main,2600,340,0.034681
Main,2600,350,0.035639
Main,2600,360,0.032634
Main,2600,370,0.039606
Main,2600,380,0.042656
Main,2600,390,0.035318
Main,2600,400,0.033192
Main,2600,410,0.083286
Main,2600,420,0.028507
Main,2600,430,0.039214
Main,2600,440,0.047635
Main,2600,450,0.030418
Main,2600,460,0.079941
Main,2600,470,0.035143
Main,2600,480,0.043952
Main,2600,490,0.066536
Main,2600,500,0.046703
Main,2600,510,0.036317
Main,2600,520,0.030481
Main,2600,530,0.035521
Main,2600,540,0.041290
Main,2600,550,0.035025
Main,2600,560,0.035326
Main,2600,570,0.054329
Main,2600,580,0.035835
Main,2600,590,0.037284
Main,2600,600,0.035204
Main,2600,610,0.054445
Main,2600,620,0.048054
Main,2600,630,0.028402
Main,2600,640,0.031704
Main,2600,650,0.034108
Main,2600,660,0.034625
Main,2600,670,0.038083
Main,2600,680,0.029756
Main,2600,690,0.029075
Main,2600,700,0.033748
